order_id,payment_sequential,payment_type,payment_installments,payment_value
44216,1,credit_card,1,35.38
44217,1,credit_card,10,928.96
44218,1,credit_card,4,194.45
44219,1,credit_card,1,118.46
44220,1,boleto,1,43.09
44221,1,credit_card,6,162.04
44222,1,boleto,1,55.1
44223,1,boleto,1,37.52
44224,1,credit_card,10,221.57
44225,1,credit_card,10,481.52
44226,1,boleto,1,192.91
44227,1,credit_card,10,113.56
44228,1,boleto,1,56.6
44229,1,credit_card,1,1.04
44230,1,credit_card,2,336.28
44231,1,credit_card,4,71.84
44232,2,voucher,1,85.51
44233,1,voucher,1,45.0
44234,1,credit_card,5,67.36
44235,1,credit_card,1,27.19
44236,1,credit_card,10,699.94
44237,1,credit_card,2,121.62
44238,1,credit_card,1,194.22
44239,1,credit_card,1,16.75
44240,1,credit_card,1,223.22
44241,1,credit_card,4,130.15
44242,1,credit_card,3,145.56
44243,1,credit_card,2,466.9
44244,1,boleto,1,154.35
44245,1,boleto,1,45.09
44246,1,credit_card,2,154.72
44247,3,voucher,1,2.0
44248,1,credit_card,8,156.64
44249,1,credit_card,2,185.84
44250,1,credit_card,3,237.59
44251,1,credit_card,1,118.99
44252,1,credit_card,6,428.91
44253,1,credit_card,4,85.81
44254,1,credit_card,4,89.48
44255,1,credit_card,8,307.94
44256,2,voucher,1,111.67
44257,1,credit_card,1,35.0
44258,1,credit_card,1,65.77
44259,1,credit_card,2,89.56
44260,1,credit_card,4,45.34
44261,1,credit_card,4,416.86
44262,1,boleto,1,28.0
44263,1,credit_card,1,64.11
44264,1,credit_card,6,96.22
44265,1,boleto,1,111.13
44266,1,credit_card,1,31.13
44267,9,voucher,1,6.96
44268,1,credit_card,1,77.98
44269,1,boleto,1,793.09
44270,1,credit_card,8,82.78
44271,1,boleto,1,37.83
44272,1,credit_card,1,118.88
44273,1,credit_card,2,157.45
44274,1,boleto,1,77.57
44275,1,credit_card,2,61.62
44276,1,boleto,1,46.85
44277,1,credit_card,1,46.13
44278,1,credit_card,1,32.38
44279,1,credit_card,4,61.75
44280,1,credit_card,4,283.52
44281,1,credit_card,1,97.89
44282,1,credit_card,4,217.06
44283,1,boleto,1,133.69
44284,1,credit_card,2,188.07
44285,6,voucher,1,300.0
44286,1,credit_card,2,138.89
44287,1,boleto,1,237.99
44288,1,boleto,1,119.3
44289,1,credit_card,10,176.7
44290,1,credit_card,10,291.5
44291,1,credit_card,4,299.26
44292,1,credit_card,4,204.31
44293,1,boleto,1,125.27
44294,1,credit_card,2,348.78
44295,1,boleto,1,112.44
44296,1,boleto,1,78.87
44297,1,credit_card,6,106.16
44298,1,credit_card,2,373.16
44299,3,voucher,1,46.98
44300,1,credit_card,1,232.65
44301,1,credit_card,1,171.48
44302,1,credit_card,5,101.96
44303,1,credit_card,10,205.42
44304,1,credit_card,1,65.06
44305,1,credit_card,1,67.28
44306,1,credit_card,1,70.72
44307,1,boleto,1,163.92
44308,1,credit_card,8,100.47
44309,1,voucher,1,148.24
44310,1,credit_card,1,88.14
44311,1,credit_card,2,37.6
44312,1,boleto,1,51.96
44313,1,credit_card,10,343.07
44314,1,credit_card,1,318.93
44315,1,boleto,1,365.6
44316,1,credit_card,3,110.43
44317,1,boleto,1,83.57
44318,1,boleto,1,55.54
44319,1,credit_card,2,146.66
44320,1,credit_card,2,307.5
44321,1,credit_card,10,1040.01
44322,1,credit_card,1,111.85
44323,1,credit_card,2,133.18
44324,1,credit_card,1,85.62
44325,1,credit_card,1,38.3
44326,1,credit_card,5,80.11
44327,1,credit_card,1,65.77
44328,1,credit_card,2,65.71
44329,1,credit_card,2,92.75
44330,1,boleto,1,52.52
44331,1,credit_card,4,66.6
44332,1,credit_card,1,23.38
44333,1,boleto,1,45.61
44334,1,voucher,1,95.21
44335,1,credit_card,4,100.34
44336,2,voucher,1,19.46
44337,1,credit_card,2,43.51
44338,1,credit_card,3,37.22
44339,1,credit_card,1,70.49
44340,1,boleto,1,52.38
44341,1,credit_card,2,28.42
44342,1,credit_card,2,77.57
44343,1,boleto,1,80.74
44344,1,credit_card,6,59.99
44345,1,credit_card,2,97.13
44346,1,boleto,1,131.95
44347,1,credit_card,2,95.31
44348,1,credit_card,1,206.97
44349,1,credit_card,2,62.01
44350,1,credit_card,8,162.89
44351,1,credit_card,1,35.25
44352,3,voucher,1,49.8
44353,1,credit_card,1,108.21
44354,1,boleto,1,131.51
44355,2,voucher,1,100.0
44356,1,debit_card,1,210.99
44357,1,credit_card,8,84.48
44358,1,credit_card,2,61.84
44359,1,boleto,1,67.5
44360,1,credit_card,1,163.39
44361,1,credit_card,5,116.01
44362,2,voucher,1,143.12
44363,1,credit_card,9,98.22
44364,1,credit_card,7,329.1
44365,1,credit_card,2,199.98
44366,1,boleto,1,64.09
44367,1,credit_card,1,25.61
44368,1,boleto,1,232.39
44369,2,voucher,1,52.1
44370,1,credit_card,1,25.5
44371,1,credit_card,1,81.72
44372,1,boleto,1,225.71
44373,1,credit_card,1,76.38
44374,1,credit_card,5,335.47
44375,2,voucher,1,13.63
44376,1,credit_card,7,163.33
44377,1,credit_card,1,26.3
44378,1,credit_card,1,38.0
44379,1,boleto,1,53.99
44380,2,voucher,1,294.54
44381,1,credit_card,1,53.7
44382,1,credit_card,1,163.68
44383,1,credit_card,2,126.8
44384,1,credit_card,1,35.0
44385,1,credit_card,4,1205.79
44386,1,credit_card,1,68.64
44387,1,boleto,1,339.37
44388,1,credit_card,2,106.15
44389,1,boleto,1,31.88
44390,1,boleto,1,52.01
44391,1,credit_card,1,80.23
44392,1,credit_card,2,164.34
44393,1,credit_card,5,136.6
44394,1,credit_card,2,73.15
44395,1,credit_card,4,250.48
44396,1,boleto,1,52.54
44397,1,boleto,1,96.8
44398,1,credit_card,2,199.31
44399,1,boleto,1,110.88
44400,1,credit_card,1,36.85
44401,1,credit_card,4,295.18
44402,1,credit_card,2,163.24
44403,1,credit_card,2,53.36
44404,1,credit_card,2,98.34
44405,1,credit_card,2,160.44
44406,1,credit_card,1,101.75
44407,1,boleto,1,340.81
44408,1,credit_card,3,100.37
44409,1,credit_card,8,88.0
44410,1,credit_card,3,190.37
44411,1,credit_card,1,142.7
44412,1,credit_card,6,215.19
44413,1,credit_card,1,70.36
44414,1,credit_card,1,46.19
44415,1,credit_card,10,204.38
44416,1,credit_card,1,21.04
44417,1,credit_card,2,178.11
44418,1,credit_card,2,139.32
44419,1,credit_card,3,133.05
44420,3,voucher,1,25.0
44421,1,boleto,1,50.5
44422,1,credit_card,4,144.33
44423,1,credit_card,2,109.31
44424,1,credit_card,1,33.75
44425,1,credit_card,2,218.45
44426,1,boleto,1,30.95
44427,1,credit_card,4,294.19
44428,1,credit_card,6,69.64
44429,1,credit_card,4,124.82
44430,1,credit_card,10,253.08
44431,1,credit_card,5,53.62
44432,1,credit_card,1,209.36
44433,1,credit_card,4,160.75
44434,1,credit_card,4,66.71
44435,1,credit_card,2,143.98
44436,1,credit_card,4,221.44
44437,1,credit_card,4,1916.08
44438,1,credit_card,1,187.26
44439,2,voucher,1,22.7
44440,1,boleto,1,128.75
44441,1,credit_card,1,517.72
44442,2,voucher,1,29.6
44443,3,voucher,1,16.81
44444,1,credit_card,2,124.01
44445,1,credit_card,3,152.87
44446,1,credit_card,2,167.72
44447,1,credit_card,1,41.75
44448,1,credit_card,1,110.0
44449,1,credit_card,2,68.02
44450,1,credit_card,2,75.25
44451,1,credit_card,1,58.09
44452,1,debit_card,1,335.73
44453,1,credit_card,1,175.77
44454,1,credit_card,1,57.06
44455,1,boleto,1,96.4
44456,1,boleto,1,207.02
44457,1,credit_card,1,32.38
44458,1,boleto,1,132.03
44459,1,boleto,1,81.88
44460,1,boleto,1,35.68
44461,1,credit_card,1,37.34
44462,1,credit_card,2,119.41
44463,1,boleto,1,146.36
44464,1,credit_card,3,74.2
44465,1,boleto,1,106.29
44466,1,boleto,1,45.0
44467,1,credit_card,2,20.82
44468,1,credit_card,1,28.75
44469,1,credit_card,2,166.59
44470,1,credit_card,1,27.23
44471,1,credit_card,5,293.36
44472,1,credit_card,9,190.86
44473,1,credit_card,1,39.81
44474,1,credit_card,1,23.76
44475,1,credit_card,8,102.13
44476,2,voucher,1,40.63
44477,1,credit_card,1,29.85
44478,1,credit_card,4,237.59
44479,1,credit_card,5,170.89
44480,1,credit_card,1,184.35
44481,1,credit_card,1,41.84
44482,1,credit_card,1,101.16
44483,1,credit_card,12,435.96
44484,1,credit_card,3,72.6
44485,1,boleto,1,88.18
44486,1,credit_card,8,353.67
44487,1,credit_card,8,113.24
44488,1,credit_card,2,29.4
44489,1,credit_card,2,44.42
44490,1,credit_card,9,102.86
44491,1,credit_card,1,91.99
44492,1,credit_card,1,97.2
44493,1,credit_card,1,30.13
44494,1,credit_card,4,165.26
44495,1,credit_card,2,111.32
44496,1,boleto,1,61.05
44497,1,boleto,1,195.93
44498,1,boleto,1,73.27
44499,1,credit_card,6,123.89
44500,1,credit_card,1,165.3
44501,1,credit_card,1,82.33
44502,1,credit_card,1,26.28
44503,1,credit_card,1,35.78
44504,1,credit_card,3,64.31
44505,1,credit_card,1,69.77
44506,1,credit_card,1,257.85
44507,1,boleto,1,43.59
44508,1,credit_card,1,90.83
44509,1,credit_card,4,99.33
44510,1,credit_card,6,158.22
44511,1,credit_card,1,37.29
44512,1,credit_card,1,186.6
44513,1,credit_card,2,21.01
44514,1,credit_card,1,56.39
44515,1,credit_card,4,44.1
44516,1,credit_card,10,157.27
44517,1,credit_card,2,88.58
44518,1,credit_card,2,113.62
44519,1,boleto,1,1121.01
44520,1,credit_card,2,42.68
44521,1,credit_card,3,182.68
44522,1,credit_card,3,115.42
44523,1,boleto,1,97.72
44524,1,credit_card,1,48.23
44525,1,credit_card,1,55.13
44526,1,boleto,1,92.59
44527,1,credit_card,1,596.4
44528,11,voucher,1,8.35
44529,1,credit_card,1,35.0
44530,1,credit_card,2,88.74
44531,1,boleto,1,116.13
44532,1,credit_card,1,88.87
44533,1,credit_card,4,191.88
44534,1,boleto,1,57.5
44535,1,credit_card,1,105.69
44536,1,debit_card,1,547.58
44537,1,boleto,1,239.44
44538,1,credit_card,1,49.24
44539,1,credit_card,2,312.74
44540,1,boleto,1,139.5
44541,1,credit_card,1,128.1
44542,1,boleto,1,62.25
44543,1,credit_card,10,427.46
44544,1,credit_card,1,76.34
44545,1,credit_card,4,252.6
44546,1,credit_card,1,123.89
44547,1,credit_card,2,26.39
44548,1,credit_card,5,91.57
44549,1,credit_card,8,97.12
44550,1,credit_card,2,75.07
44551,1,boleto,1,120.52
44552,1,credit_card,4,46.84
44553,1,credit_card,10,1657.57
44554,1,voucher,1,84.58
44555,1,credit_card,1,47.5
44556,1,boleto,1,1240.85
44557,1,credit_card,3,260.0
44558,1,credit_card,2,108.0
44559,1,credit_card,5,118.41
44560,1,boleto,1,33.17
44561,1,boleto,1,363.99
44562,1,boleto,1,47.01
44563,1,credit_card,1,84.62
44564,1,debit_card,1,80.7
44565,1,credit_card,1,43.06
44566,1,credit_card,10,199.89
44567,1,credit_card,3,162.1
44568,1,boleto,1,34.13
44569,1,credit_card,1,152.16
44570,1,boleto,1,125.43
44571,1,voucher,1,81.34
44572,1,boleto,1,411.21
44573,1,boleto,1,72.65
44574,1,credit_card,3,89.28
44575,1,credit_card,5,245.35
44576,1,credit_card,6,338.51
44577,1,boleto,1,194.1
44578,1,credit_card,1,68.37
44579,1,credit_card,1,56.47
44580,1,credit_card,2,44.69
44581,1,credit_card,4,92.5
44582,1,credit_card,2,54.18
44583,1,credit_card,1,76.58
44584,1,boleto,1,56.78
44585,1,boleto,1,39.24
44586,1,credit_card,1,43.72
44587,1,credit_card,3,61.91
44588,1,credit_card,4,61.93
44589,1,credit_card,8,539.85
44590,1,credit_card,2,158.3
44591,1,credit_card,8,399.56
44592,1,credit_card,1,62.44
44593,1,credit_card,6,139.38
44594,1,credit_card,1,54.7
44595,1,credit_card,1,40.25
44596,1,credit_card,1,114.67
44597,1,boleto,1,726.06
44598,1,credit_card,3,66.6
44599,1,debit_card,1,59.97
44600,1,boleto,1,196.43
44601,1,boleto,1,88.03
44602,1,boleto,1,88.72
44603,1,credit_card,5,305.7
44604,1,credit_card,6,118.83
44605,1,credit_card,1,42.42
44606,1,boleto,1,93.26
44607,1,credit_card,3,42.69
44608,1,credit_card,5,113.19
44609,1,credit_card,1,155.89
44610,1,boleto,1,30.95
44611,1,credit_card,8,114.49
44612,1,credit_card,3,324.15
44613,1,credit_card,1,71.13
44614,1,credit_card,2,109.31
44615,1,debit_card,1,276.21
44616,1,credit_card,1,27.88
44617,1,credit_card,8,167.98
44618,1,credit_card,10,168.83
44619,1,credit_card,4,118.49
44620,1,credit_card,2,84.23
44621,1,credit_card,1,151.05
44622,1,credit_card,10,216.82
44623,1,credit_card,1,116.21
44624,2,voucher,1,106.96
44625,1,credit_card,1,16.83
44626,1,credit_card,3,174.75
44627,1,credit_card,6,146.88
44628,1,credit_card,1,189.66
44629,1,boleto,1,119.66
44630,1,credit_card,10,220.63
44631,1,credit_card,3,180.75
44632,1,credit_card,5,176.66
44633,1,credit_card,8,193.16
44634,1,credit_card,4,99.65
44635,1,credit_card,3,58.71
44636,1,boleto,1,26.7
44637,1,credit_card,1,37.33
44638,1,credit_card,10,368.11
44639,1,credit_card,4,197.37
44640,1,credit_card,1,54.0
44641,1,boleto,1,42.09
44642,10,voucher,1,13.27
44643,1,credit_card,1,38.41
44644,1,credit_card,1,73.34
44645,1,credit_card,1,194.64
44646,1,credit_card,1,38.14
44647,1,credit_card,4,1013.8
44648,1,credit_card,7,296.42
44649,1,credit_card,6,253.08
44650,1,credit_card,1,101.73
44651,1,credit_card,1,200.02
44652,1,credit_card,1,38.09
44653,1,credit_card,1,115.35
44654,1,credit_card,3,211.91
44655,1,credit_card,4,41.85
44656,1,credit_card,2,102.84
44657,1,credit_card,3,261.45
44658,1,boleto,1,293.58
44659,1,credit_card,10,169.82
44660,1,boleto,1,154.23
44661,1,boleto,1,45.86
44662,1,credit_card,3,140.15
44663,1,credit_card,1,58.74
44664,1,credit_card,4,119.69
44665,1,credit_card,2,204.85
44666,1,credit_card,1,40.0
44667,1,credit_card,1,82.6
44668,1,credit_card,2,43.1
44669,1,credit_card,4,43.84
44670,1,credit_card,7,159.65
44671,1,credit_card,1,61.39
44672,1,credit_card,3,157.34
44673,1,credit_card,2,41.53
44674,1,credit_card,5,112.87
44675,1,credit_card,1,72.43
44676,1,credit_card,2,135.46
44677,1,boleto,1,90.26
44678,1,credit_card,1,32.13
44679,1,credit_card,3,35.68
44680,1,credit_card,1,301.3
44681,1,credit_card,1,101.24
44682,3,voucher,1,38.77
44683,1,credit_card,3,167.8
44684,1,credit_card,2,105.31
44685,1,credit_card,1,102.64
44686,1,credit_card,2,155.01
44687,1,credit_card,1,84.49
44688,1,credit_card,2,106.16
44689,1,credit_card,7,70.12
44690,1,credit_card,4,90.88
44691,1,credit_card,4,138.96
44692,1,credit_card,10,228.72
44693,1,boleto,1,86.36
44694,9,voucher,1,2.24
44695,1,credit_card,1,66.15
44696,1,credit_card,1,470.06
44697,1,credit_card,3,92.45
44698,2,voucher,1,75.93
44699,1,credit_card,1,107.85
44700,1,credit_card,12,157.22
44701,1,credit_card,2,109.41
44702,1,boleto,1,729.65
44703,1,credit_card,10,2324.99
44704,1,credit_card,3,93.97
44705,1,credit_card,8,767.33
44706,1,credit_card,8,227.28
44707,1,boleto,1,127.04
44708,1,credit_card,2,410.38
44709,2,voucher,1,164.52
44710,1,credit_card,1,74.15
44711,1,credit_card,1,65.71
44712,1,credit_card,6,174.81
44713,1,boleto,1,86.14
44714,1,credit_card,1,26.12
44715,1,credit_card,1,5.25
44716,1,boleto,1,54.44
44717,1,credit_card,1,32.38
44718,2,debit_card,1,35.77
44719,1,credit_card,6,61.01
44720,1,credit_card,1,94.94
44721,1,credit_card,4,272.61
44722,1,credit_card,6,397.31
44723,2,voucher,1,142.56
44724,1,credit_card,2,57.53
44725,1,credit_card,6,155.22
44726,1,credit_card,5,210.81
44727,1,credit_card,6,238.78
44728,1,credit_card,6,96.0
44729,1,credit_card,2,163.44
44730,1,credit_card,7,87.62
44731,1,credit_card,1,128.24
44732,1,credit_card,2,45.09
44733,1,credit_card,2,57.98
44734,1,credit_card,9,241.15
44735,1,credit_card,1,19.36
44736,3,voucher,1,16.97
44737,1,boleto,1,238.22
44738,1,credit_card,2,163.79
44739,1,boleto,1,131.71
44740,1,credit_card,10,203.09
44741,1,credit_card,2,113.4
44742,1,credit_card,10,596.21
44743,2,voucher,1,38.17
44744,1,credit_card,5,536.53
44745,1,credit_card,18,501.08
44746,1,credit_card,1,55.53
44747,1,credit_card,1,3.21
44748,1,boleto,1,196.34
44749,1,credit_card,6,320.73
44750,1,credit_card,10,666.45
44751,1,boleto,1,89.36
44752,1,credit_card,1,20.03
44753,1,credit_card,1,115.43
44754,1,debit_card,1,126.19
44755,1,credit_card,7,73.97
44756,1,boleto,1,18.62
44757,1,credit_card,1,159.89
44758,1,credit_card,2,119.57
44759,1,boleto,1,189.37
44760,1,voucher,1,35.1
44761,1,credit_card,10,145.01
44762,1,boleto,1,55.09
44763,1,credit_card,5,144.31
44764,1,credit_card,1,74.49
44765,1,credit_card,1,76.29
44766,1,credit_card,8,89.07
44767,1,credit_card,1,55.96
44768,1,credit_card,8,99.7
44769,1,credit_card,2,276.52
44770,1,credit_card,2,174.41
44771,1,credit_card,1,67.24
44772,1,credit_card,1,87.01
44773,1,credit_card,10,256.91
44774,18,voucher,1,1.7
44775,1,credit_card,5,99.9
44776,1,credit_card,1,95.37
44777,1,credit_card,3,111.2
44778,1,credit_card,2,172.62
44779,1,credit_card,2,49.02
44780,1,credit_card,10,882.87
44781,1,credit_card,2,162.47
44782,1,credit_card,1,44.76
44783,1,credit_card,1,92.9
44784,1,boleto,1,31.11
44785,1,boleto,1,45.0
44786,1,credit_card,5,120.87
44787,1,credit_card,1,61.01
44788,1,boleto,1,303.34
44789,1,credit_card,1,2.5
44790,1,voucher,1,72.25
44791,1,credit_card,1,95.52
44792,1,credit_card,3,69.9
44793,1,boleto,1,60.1
44794,1,credit_card,4,131.69
44795,1,credit_card,1,146.94
44796,1,credit_card,3,52.22
44797,1,credit_card,1,82.88
44798,1,credit_card,1,29.69
44799,1,boleto,1,98.51
44800,1,debit_card,1,121.74
44801,1,credit_card,10,1014.99
44802,1,credit_card,1,41.5
44803,1,credit_card,10,136.1
44804,1,boleto,1,60.87
44805,1,boleto,1,93.57
44806,1,credit_card,5,62.61
44807,1,credit_card,3,84.07
44808,1,boleto,1,38.0
44809,1,credit_card,1,108.25
44810,1,credit_card,3,292.22
44811,1,credit_card,6,67.6
44812,1,credit_card,1,28.09
44813,1,credit_card,1,58.41
44814,1,credit_card,3,160.53
44815,2,voucher,1,69.99
44816,1,boleto,1,91.45
44817,1,boleto,1,74.24
44818,1,boleto,1,1164.62
44819,1,boleto,1,162.06
44820,1,credit_card,1,68.62
44821,1,credit_card,4,45.43
44822,1,boleto,1,164.79
44823,1,credit_card,10,369.6
44824,2,voucher,1,22.47
44825,2,voucher,1,50.0
44826,1,credit_card,2,94.74
44827,1,credit_card,1,610.59
44828,1,credit_card,4,83.75
44829,2,voucher,1,80.71
44830,1,credit_card,4,53.79
44831,1,boleto,1,122.93
44832,1,credit_card,1,57.29
44833,1,credit_card,7,79.94
44834,1,credit_card,8,276.07
44835,3,voucher,1,16.39
44836,1,credit_card,2,326.78
44837,1,credit_card,1,114.0
44838,1,credit_card,6,280.06
44839,1,boleto,1,646.0
44840,1,credit_card,3,45.0
44841,2,voucher,1,227.2
44842,1,credit_card,3,67.77
44843,1,credit_card,8,88.9
44844,1,credit_card,2,81.51
44845,2,voucher,1,58.42
44846,1,credit_card,3,91.74
44847,1,boleto,1,61.79
44848,1,credit_card,2,253.18
44849,1,credit_card,1,122.37
44850,1,boleto,1,87.32
44851,1,boleto,1,960.49
44852,1,credit_card,1,62.33
44853,1,credit_card,1,7.81
44854,1,credit_card,8,173.64
44855,1,credit_card,8,634.83
44856,1,credit_card,2,208.14
44857,1,voucher,1,8.97
44858,1,boleto,1,33.09
44859,1,credit_card,1,67.5
44860,1,credit_card,4,107.5
44861,2,voucher,1,293.54
44862,1,credit_card,6,170.63
44863,1,credit_card,3,37.79
44864,2,voucher,1,70.68
44865,1,credit_card,15,262.03
44866,1,credit_card,6,132.05
44867,1,boleto,1,64.0
44868,1,boleto,1,66.99
44869,1,credit_card,4,50.96
44870,1,boleto,1,31.22
44871,1,boleto,1,270.99
44872,1,credit_card,1,106.87
44873,2,voucher,1,105.79
44874,1,credit_card,2,331.85
44875,1,credit_card,10,224.82
44876,1,credit_card,2,26.77
44877,1,credit_card,1,163.79
44878,1,boleto,1,58.13
44879,1,credit_card,10,198.4
44880,1,credit_card,5,114.31
44881,1,credit_card,1,125.52
44882,1,boleto,1,54.95
44883,1,credit_card,5,111.58
44884,1,credit_card,1,656.16
44885,1,credit_card,5,113.33
44886,1,credit_card,3,33.71
44887,1,boleto,1,30.93
44888,1,credit_card,2,247.46
44889,1,voucher,1,68.31
44890,1,credit_card,2,73.48
44891,1,credit_card,1,60.09
44892,1,credit_card,1,35.98
44893,1,credit_card,1,77.57
44894,1,credit_card,1,75.07
44895,1,credit_card,1,59.0
44896,1,boleto,1,130.61
44897,1,boleto,1,65.35
44898,1,credit_card,4,203.86
44899,1,boleto,1,237.14
44900,1,boleto,1,633.88
44901,1,credit_card,3,58.34
44902,1,credit_card,2,94.66
44903,1,credit_card,1,60.0
44904,1,credit_card,2,72.63
44905,1,credit_card,7,74.36
44906,1,credit_card,1,65.5
44907,1,credit_card,2,34.75
44908,1,credit_card,8,543.89
44909,1,credit_card,1,55.44
44910,1,credit_card,1,21.82
44911,1,credit_card,6,280.86
44912,1,credit_card,1,68.91
44913,1,credit_card,1,141.92
44914,1,credit_card,3,150.67
44915,1,credit_card,1,179.8
44916,1,credit_card,10,119.57
44917,1,boleto,1,69.2
44918,1,credit_card,6,175.24
44919,1,credit_card,2,121.72
44920,1,credit_card,10,1485.31
44921,1,credit_card,6,62.82
44922,1,credit_card,3,286.3
44923,1,credit_card,2,126.54
44924,1,credit_card,3,84.14
44925,1,credit_card,1,89.07
44926,1,credit_card,2,59.01
44927,1,credit_card,1,70.44
44928,1,credit_card,1,98.13
44929,1,credit_card,3,64.58
44930,1,credit_card,5,54.06
44931,1,credit_card,4,55.28
44932,1,boleto,1,258.41
44933,1,credit_card,10,104.37
44934,1,boleto,1,66.53
44935,1,credit_card,2,181.92
44936,2,voucher,1,50.0
44937,1,boleto,1,268.48
44938,1,credit_card,3,115.94
44939,2,voucher,1,40.65
44940,1,credit_card,10,420.08
44941,1,credit_card,2,89.45
44942,1,credit_card,2,117.82
44943,1,boleto,1,30.75
44944,1,credit_card,3,35.77
44945,1,credit_card,4,85.48
44946,1,credit_card,2,274.38
44947,1,credit_card,4,47.84
44948,1,credit_card,1,191.28
44949,1,credit_card,10,231.12
44950,1,voucher,1,6.68
44951,1,credit_card,5,291.5
44952,1,credit_card,1,112.24
44953,1,credit_card,1,805.06
44954,1,credit_card,1,114.13
44955,1,credit_card,2,28.04
44956,2,voucher,1,100.0
44957,1,credit_card,8,675.01
44958,1,credit_card,1,52.78
44959,1,credit_card,3,39.95
44960,1,credit_card,1,132.1
44961,1,credit_card,1,84.81
44962,1,credit_card,1,144.11
44963,1,credit_card,10,697.23
44964,1,credit_card,4,66.69
44965,1,credit_card,9,92.11
44966,1,credit_card,2,105.28
44967,1,credit_card,1,113.16
44968,1,credit_card,1,32.43
44969,2,voucher,1,36.83
44970,4,voucher,1,8.72
44971,2,credit_card,1,10.47
44972,1,credit_card,2,144.31
44973,1,credit_card,1,160.14
44974,1,boleto,1,102.48
44975,1,credit_card,3,203.39
44976,1,credit_card,2,144.12
44977,1,debit_card,1,44.01
44978,10,voucher,1,9.1
44979,1,credit_card,6,136.4
44980,1,credit_card,1,8.47
44981,1,credit_card,2,66.01
44982,1,boleto,1,44.13
44983,1,credit_card,6,215.69
44984,1,boleto,1,30.0
44985,1,credit_card,1,162.66
44986,1,boleto,1,40.0
44987,1,credit_card,6,213.35
44988,1,credit_card,2,114.77
44989,1,credit_card,1,39.7
44990,1,voucher,1,46.54
44991,1,credit_card,3,65.22
44992,1,credit_card,5,148.06
44993,1,boleto,1,114.06
44994,1,boleto,1,104.96
44995,1,credit_card,3,170.76
44996,1,credit_card,1,6.6
44997,1,credit_card,3,77.72
44998,1,credit_card,1,34.81
44999,1,credit_card,1,168.33
45000,1,credit_card,1,22.77
45001,1,credit_card,1,39.96
45002,1,boleto,1,143.49
45003,2,voucher,1,1.02
45004,1,credit_card,5,103.75
45005,1,credit_card,3,93.3
45006,1,boleto,1,39.26
45007,1,credit_card,6,70.11
45008,1,credit_card,8,367.6
45009,1,credit_card,2,237.0
45010,1,credit_card,10,800.0
45011,1,credit_card,4,42.79
45012,1,credit_card,2,47.29
45013,1,credit_card,5,72.64
45014,1,credit_card,5,101.14
45015,2,credit_card,4,422.47
45016,1,boleto,1,60.1
45017,1,credit_card,3,378.57
45018,1,credit_card,1,21.29
45019,2,debit_card,1,186.87
45020,1,boleto,1,122.5
45021,1,credit_card,6,247.98
45022,1,debit_card,1,39.09
45023,1,boleto,1,199.12
45024,1,credit_card,1,72.99
45025,1,credit_card,1,77.57
45026,1,credit_card,2,107.0
45027,1,boleto,1,225.71
45028,2,voucher,1,5.86
45029,1,boleto,1,98.7
45030,1,credit_card,3,60.57
45031,1,boleto,1,55.37
45032,1,credit_card,1,0.8
45033,1,credit_card,3,225.78
45034,2,voucher,1,50.0
45035,1,credit_card,2,22.59
45036,1,credit_card,2,93.56
45037,1,credit_card,7,246.26
45038,1,credit_card,7,142.96
45039,1,credit_card,2,113.57
45040,1,credit_card,1,21.84
45041,1,credit_card,1,64.46
45042,2,voucher,1,60.94
45043,1,credit_card,1,51.13
45044,1,credit_card,5,128.3
45045,1,boleto,1,344.96
45046,1,credit_card,10,108.51
45047,1,credit_card,3,213.79
45048,1,credit_card,1,43.33
45049,1,credit_card,1,87.93
45050,1,credit_card,1,17.29
45051,1,credit_card,1,85.08
45052,1,credit_card,1,49.73
45053,1,credit_card,3,557.72
45054,1,credit_card,1,46.01
45055,1,voucher,1,20.0
45056,1,credit_card,2,160.09
45057,1,credit_card,2,78.32
45058,1,credit_card,6,144.68
45059,1,credit_card,2,395.0
45060,1,boleto,1,102.06
45061,1,credit_card,8,480.33
45062,1,boleto,1,52.68
45063,1,boleto,1,54.83
45064,1,credit_card,6,65.0
45065,1,credit_card,2,28.09
45066,1,boleto,1,249.49
45067,1,credit_card,3,65.05
45068,1,credit_card,2,55.78
45069,1,credit_card,3,89.15
45070,1,boleto,1,154.04
45071,1,boleto,1,467.9
45072,1,credit_card,3,154.29
45073,1,boleto,1,414.08
45074,1,credit_card,4,134.08
45075,1,credit_card,1,88.92
45076,1,credit_card,7,106.43
45077,1,credit_card,2,113.13
45078,1,credit_card,1,217.97
45079,1,credit_card,1,35.84
45080,1,credit_card,2,115.05
45081,1,credit_card,1,42.11
45082,1,credit_card,10,110.17
45083,1,credit_card,3,181.91
45084,1,credit_card,4,60.63
45085,1,boleto,1,206.86
45086,1,credit_card,4,142.1
45087,1,boleto,1,35.0
45088,1,boleto,1,47.82
45089,1,credit_card,9,206.75
45090,1,credit_card,18,206.47
45091,1,debit_card,1,65.0
45092,1,debit_card,1,87.82
45093,1,credit_card,8,194.09
45094,1,credit_card,10,583.3
45095,1,credit_card,1,41.79
45096,1,credit_card,3,48.74
45097,1,credit_card,1,53.44
45098,1,credit_card,6,94.4
45099,1,credit_card,8,310.65
45100,1,voucher,1,38.37
45101,1,credit_card,1,74.03
