product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty
14638,brinquedos,45.0,278.0,1.0
14639,cama_mesa_banho,53.0,396.0,1.0
14640,perfumaria,30.0,138.0,1.0
14641,alimentos_bebidas,55.0,962.0,1.0
14642,fashion_bolsas_e_acessorios,49.0,751.0,1.0
14643,beleza_saude,43.0,577.0,1.0
14644,beleza_saude,58.0,2213.0,1.0
14645,casa_construcao,55.0,900.0,4.0
14646,moveis_cozinha_area_de_servico_jantar_e_jardim,38.0,1163.0,4.0
14647,relogios_presentes,42.0,713.0,3.0
14648,perfumaria,44.0,980.0,1.0
14649,relogios_presentes,60.0,773.0,1.0
14650,brinquedos,21.0,249.0,1.0
14651,consoles_games,28.0,3415.0,2.0
14652,informatica_acessorios,52.0,98.0,1.0
14653,utilidades_domesticas,46.0,558.0,1.0
14654,esporte_lazer,44.0,961.0,4.0
14655,brinquedos,27.0,254.0,1.0
14656,informatica_acessorios,49.0,152.0,6.0
14657,esporte_lazer,56.0,868.0,1.0
14658,beleza_saude,54.0,743.0,1.0
14659,moveis_decoracao,38.0,867.0,1.0
14660,esporte_lazer,59.0,920.0,1.0
14661,beleza_saude,56.0,1180.0,1.0
14662,livros_interesse_geral,43.0,1218.0,1.0
14663,eletrodomesticos,58.0,106.0,1.0
14664,moveis_decoracao,36.0,543.0,3.0
14665,brinquedos,54.0,452.0,6.0
14666,informatica_acessorios,32.0,1074.0,2.0
14667,eletrodomesticos_2,51.0,500.0,2.0
14668,esporte_lazer,57.0,2717.0,2.0
14669,brinquedos,18.0,177.0,1.0
14670,utilidades_domesticas,36.0,125.0,1.0
14671,esporte_lazer,30.0,536.0,1.0
14672,esporte_lazer,31.0,856.0,1.0
14673,utilidades_domesticas,43.0,715.0,1.0
14674,beleza_saude,44.0,421.0,1.0
14675,beleza_saude,47.0,1267.0,1.0
14676,perfumaria,55.0,1384.0,4.0
14677,informatica_acessorios,51.0,349.0,1.0
14678,utilidades_domesticas,58.0,267.0,1.0
14679,informatica_acessorios,51.0,883.0,2.0
14680,cama_mesa_banho,59.0,662.0,2.0
14681,bebes,52.0,861.0,1.0
14682,eletronicos,40.0,2592.0,2.0
14683,construcao_ferramentas_iluminacao,45.0,538.0,2.0
14684,utilidades_domesticas,36.0,472.0,1.0
14685,fashion_bolsas_e_acessorios,47.0,574.0,5.0
14686,eletronicos,59.0,700.0,4.0
14687,brinquedos,46.0,36.0,2.0
14688,bebes,34.0,280.0,2.0
14689,telefonia,38.0,1497.0,2.0
14690,pet_shop,60.0,316.0,2.0
14691,brinquedos,49.0,965.0,6.0
14692,eletrodomesticos,57.0,856.0,4.0
14693,esporte_lazer,51.0,2648.0,1.0
14694,eletrodomesticos,57.0,1799.0,3.0
14695,utilidades_domesticas,46.0,310.0,5.0
14696,informatica_acessorios,59.0,1196.0,3.0
14697,moveis_decoracao,39.0,607.0,1.0
14698,moveis_decoracao,47.0,1429.0,6.0
14699,artes_e_artesanato,60.0,778.0,2.0
14700,esporte_lazer,53.0,485.0,1.0
14701,informatica_acessorios,58.0,202.0,1.0
14702,esporte_lazer,25.0,650.0,1.0
14703,automotivo,52.0,293.0,3.0
14704,fashion_bolsas_e_acessorios,45.0,826.0,1.0
14705,moveis_decoracao,57.0,351.0,1.0
14706,beleza_saude,54.0,453.0,1.0
14707,pet_shop,37.0,1091.0,2.0
14708,cool_stuff,52.0,797.0,2.0
14709,informatica_acessorios,57.0,810.0,1.0
14710,casa_construcao,58.0,539.0,1.0
14711,cama_mesa_banho,53.0,528.0,1.0
14712,beleza_saude,43.0,237.0,1.0
14713,automotivo,31.0,676.0,2.0
14714,esporte_lazer,28.0,395.0,1.0
14715,pet_shop,43.0,779.0,1.0
14716,fashion_bolsas_e_acessorios,42.0,469.0,5.0
14717,informatica_acessorios,42.0,796.0,1.0
14718,beleza_saude,52.0,1363.0,1.0
14719,informatica_acessorios,44.0,1133.0,2.0
14720,cama_mesa_banho,56.0,501.0,3.0
14721,brinquedos,56.0,237.0,2.0
14722,casa_conforto,52.0,275.0,2.0
14723,construcao_ferramentas_seguranca,59.0,1236.0,2.0
14724,brinquedos,40.0,742.0,2.0
14725,informatica_acessorios,60.0,367.0,1.0
14726,cama_mesa_banho,43.0,124.0,1.0
14727,bebes,58.0,1400.0,7.0
14728,bebes,53.0,361.0,2.0
14729,perfumaria,41.0,221.0,1.0
14730,eletronicos,59.0,1413.0,2.0
14731,informatica_acessorios,49.0,544.0,1.0
14732,construcao_ferramentas_construcao,60.0,339.0,1.0
14733,perfumaria,51.0,389.0,1.0
14734,cama_mesa_banho,49.0,639.0,1.0
14735,cama_mesa_banho,46.0,113.0,1.0
14736,brinquedos,60.0,852.0,2.0
14737,relogios_presentes,48.0,767.0,3.0
14738,beleza_saude,47.0,1936.0,1.0
14739,moveis_decoracao,60.0,1492.0,3.0
14740,eletronicos,60.0,514.0,1.0
14741,moveis_escritorio,55.0,2368.0,1.0
14742,cama_mesa_banho,33.0,254.0,2.0
14743,esporte_lazer,60.0,521.0,1.0
14744,telefonia,53.0,520.0,1.0
14745,automotivo,24.0,388.0,1.0
14746,moveis_sala,58.0,731.0,1.0
14747,informatica_acessorios,33.0,1127.0,2.0
14748,eletrodomesticos,51.0,3134.0,8.0
14749,telefonia,44.0,375.0,2.0
14750,perfumaria,45.0,129.0,1.0
14751,cama_mesa_banho,41.0,451.0,1.0
14752,beleza_saude,54.0,525.0,2.0
14753,moveis_decoracao,52.0,200.0,2.0
14754,telefonia,44.0,965.0,3.0
14755,moveis_decoracao,51.0,1570.0,4.0
14756,automotivo,58.0,695.0,6.0
14757,telefonia,59.0,818.0,5.0
14758,informatica_acessorios,60.0,343.0,3.0
14759,esporte_lazer,35.0,420.0,1.0
14760,beleza_saude,45.0,374.0,3.0
14761,moveis_decoracao,55.0,203.0,1.0
14762,brinquedos,33.0,1936.0,1.0
14763,cama_mesa_banho,53.0,153.0,1.0
14764,relogios_presentes,63.0,1642.0,3.0
14765,moveis_decoracao,63.0,395.0,1.0
14766,esporte_lazer,60.0,3767.0,1.0
14767,beleza_saude,45.0,1480.0,1.0
14768,utilidades_domesticas,48.0,1204.0,7.0
14769,utilidades_domesticas,54.0,919.0,9.0
14770,utilidades_domesticas,52.0,191.0,1.0
14771,eletroportateis,41.0,450.0,1.0
14772,telefonia,30.0,305.0,1.0
14773,eletronicos,49.0,595.0,2.0
14774,moveis_decoracao,44.0,244.0,1.0
14775,telefonia,47.0,159.0,2.0
14776,moveis_decoracao,46.0,2215.0,2.0
14777,esporte_lazer,49.0,568.0,1.0
14778,automotivo,59.0,703.0,5.0
14779,relogios_presentes,57.0,706.0,2.0
14780,fashion_bolsas_e_acessorios,60.0,403.0,4.0
14781,cama_mesa_banho,57.0,635.0,1.0
14782,cool_stuff,37.0,288.0,2.0
14783,moveis_decoracao,56.0,1699.0,2.0
14784,esporte_lazer,36.0,116.0,1.0
14785,perfumaria,30.0,138.0,1.0
14786,bebes,41.0,1271.0,1.0
14787,cama_mesa_banho,60.0,166.0,1.0
14788,cama_mesa_banho,52.0,235.0,1.0
14789,fashion_bolsas_e_acessorios,35.0,147.0,2.0
14790,utilidades_domesticas,18.0,54.0,2.0
14791,cama_mesa_banho,58.0,696.0,1.0
14792,utilidades_domesticas,49.0,442.0,3.0
14793,beleza_saude,54.0,3019.0,1.0
14794,pet_shop,41.0,87.0,1.0
14795,construcao_ferramentas_jardim,40.0,571.0,2.0
14796,fraldas_higiene,42.0,935.0,3.0
14797,telefonia_fixa,49.0,1758.0,1.0
14798,eletrodomesticos,56.0,924.0,2.0
14799,papelaria,52.0,343.0,1.0
14800,ferramentas_jardim,54.0,1529.0,1.0
14801,informatica_acessorios,42.0,1110.0,2.0
14802,climatizacao,56.0,375.0,1.0
14803,cama_mesa_banho,55.0,134.0,2.0
14804,moveis_decoracao,24.0,1405.0,3.0
14805,relogios_presentes,35.0,446.0,3.0
14806,papelaria,55.0,224.0,2.0
14807,cama_mesa_banho,59.0,95.0,1.0
14808,utilidades_domesticas,53.0,362.0,1.0
14809,esporte_lazer,50.0,3290.0,1.0
14810,informatica_acessorios,52.0,1128.0,3.0
14811,cool_stuff,52.0,330.0,1.0
14812,automotivo,45.0,1136.0,2.0
14813,bebes,45.0,235.0,2.0
14814,telefonia,56.0,845.0,1.0
14815,telefonia,53.0,1311.0,2.0
14816,bebes,35.0,964.0,1.0
14817,instrumentos_musicais,41.0,219.0,5.0
14818,consoles_games,58.0,1491.0,1.0
14819,informatica_acessorios,41.0,193.0,1.0
14820,automotivo,58.0,2427.0,4.0
14821,relogios_presentes,59.0,305.0,1.0
14822,cama_mesa_banho,53.0,169.0,1.0
14823,ferramentas_jardim,46.0,121.0,1.0
14824,moveis_decoracao,49.0,829.0,1.0
14825,brinquedos,40.0,339.0,1.0
14826,automotivo,60.0,903.0,5.0
14827,papelaria,57.0,303.0,1.0
14828,automotivo,54.0,212.0,1.0
14829,cool_stuff,60.0,1484.0,4.0
14830,moveis_decoracao,42.0,413.0,1.0
14831,cool_stuff,46.0,611.0,2.0
14832,cama_mesa_banho,54.0,607.0,1.0
14833,informatica_acessorios,58.0,1313.0,4.0
14834,informatica_acessorios,40.0,2502.0,1.0
14835,eletrodomesticos,60.0,245.0,3.0
14836,informatica_acessorios,44.0,574.0,1.0
14837,moveis_decoracao,48.0,409.0,4.0
14838,construcao_ferramentas_iluminacao,54.0,1121.0,4.0
14839,construcao_ferramentas_iluminacao,44.0,921.0,1.0
14840,ferramentas_jardim,58.0,1378.0,1.0
14841,moveis_decoracao,36.0,569.0,1.0
14842,relogios_presentes,56.0,836.0,1.0
14843,moveis_decoracao,56.0,418.0,4.0
14844,cama_mesa_banho,31.0,431.0,1.0
14845,esporte_lazer,57.0,891.0,1.0
14846,utilidades_domesticas,52.0,404.0,1.0
14847,esporte_lazer,33.0,223.0,2.0
14848,papelaria,49.0,177.0,3.0
14849,sinalizacao_e_seguranca,37.0,515.0,1.0
14850,climatizacao,59.0,624.0,5.0
14851,moveis_decoracao,31.0,335.0,2.0
14852,bebes,58.0,2142.0,5.0
14853,bebes,51.0,827.0,1.0
14854,automotivo,59.0,218.0,1.0
14855,automotivo,56.0,719.0,6.0
14856,livros_interesse_geral,25.0,3655.0,1.0
14857,construcao_ferramentas_construcao,58.0,510.0,7.0
14858,perfumaria,38.0,263.0,1.0
14859,utilidades_domesticas,59.0,1104.0,2.0
14860,bebes,44.0,513.0,1.0
14861,automotivo,60.0,651.0,5.0
14862,informatica_acessorios,57.0,1024.0,1.0
14863,cama_mesa_banho,56.0,1591.0,1.0
14864,casa_construcao,22.0,1590.0,1.0
14865,cama_mesa_banho,51.0,421.0,1.0
14866,cama_mesa_banho,36.0,89.0,1.0
14867,automotivo,53.0,295.0,3.0
14868,informatica_acessorios,37.0,499.0,2.0
14869,beleza_saude,49.0,1188.0,2.0
14870,moveis_decoracao,51.0,184.0,1.0
14871,beleza_saude,46.0,1581.0,1.0
14872,cama_mesa_banho,60.0,307.0,2.0
14873,cama_mesa_banho,36.0,539.0,1.0
14874,esporte_lazer,39.0,190.0,1.0
14875,cama_mesa_banho,54.0,909.0,1.0
14876,esporte_lazer,43.0,458.0,1.0
14877,telefonia,43.0,43.0,1.0
14878,utilidades_domesticas,33.0,2775.0,3.0
14879,pet_shop,47.0,84.0,6.0
14880,esporte_lazer,43.0,1440.0,1.0
14881,utilidades_domesticas,50.0,393.0,2.0
14882,consoles_games,44.0,304.0,1.0
14883,eletronicos,58.0,2053.0,3.0
14884,moveis_decoracao,59.0,296.0,1.0
14885,esporte_lazer,53.0,883.0,1.0
14886,moveis_decoracao,63.0,406.0,3.0
14887,beleza_saude,52.0,1649.0,1.0
14888,pet_shop,59.0,1453.0,1.0
14889,climatizacao,50.0,367.0,2.0
14890,brinquedos,35.0,729.0,2.0
14891,informatica_acessorios,51.0,194.0,1.0
14892,casa_construcao,57.0,354.0,1.0
14893,beleza_saude,56.0,564.0,1.0
14894,utilidades_domesticas,41.0,859.0,3.0
14895,bebes,38.0,820.0,3.0
14896,fashion_bolsas_e_acessorios,27.0,206.0,4.0
14897,beleza_saude,39.0,1572.0,1.0
14898,fashion_bolsas_e_acessorios,40.0,508.0,3.0
14899,utilidades_domesticas,55.0,699.0,3.0
14900,brinquedos,56.0,691.0,3.0
14901,automotivo,55.0,917.0,2.0
14902,eletronicos,50.0,422.0,1.0
14903,automotivo,53.0,772.0,1.0
14904,esporte_lazer,46.0,268.0,3.0
14905,casa_conforto,60.0,162.0,1.0
14906,informatica_acessorios,47.0,1112.0,6.0
14907,beleza_saude,23.0,206.0,1.0
14908,moveis_escritorio,43.0,2139.0,1.0
14909,cama_mesa_banho,55.0,455.0,2.0
14910,informatica_acessorios,30.0,385.0,1.0
14911,moveis_decoracao,60.0,281.0,2.0
14912,eletronicos,38.0,392.0,1.0
14913,automotivo,56.0,1371.0,4.0
14914,sinalizacao_e_seguranca,41.0,1243.0,2.0
14915,pet_shop,30.0,684.0,1.0
14916,malas_acessorios,60.0,957.0,7.0
14917,cama_mesa_banho,44.0,331.0,1.0
14918,beleza_saude,54.0,137.0,1.0
14919,esporte_lazer,50.0,581.0,2.0
14920,utilidades_domesticas,37.0,904.0,4.0
14921,utilidades_domesticas,58.0,786.0,2.0
14922,utilidades_domesticas,36.0,694.0,1.0
14923,esporte_lazer,51.0,833.0,1.0
14924,moveis_decoracao,52.0,257.0,1.0
14925,cool_stuff,43.0,1520.0,1.0
14926,cool_stuff,58.0,302.0,3.0
14927,esporte_lazer,60.0,1017.0,5.0
14928,eletronicos,40.0,399.0,1.0
14929,market_place,44.0,1121.0,4.0
14930,perfumaria,41.0,306.0,1.0
14931,construcao_ferramentas_construcao,35.0,1275.0,3.0
14932,esporte_lazer,59.0,385.0,1.0
14933,eletroportateis,58.0,909.0,1.0
14934,construcao_ferramentas_iluminacao,57.0,1380.0,1.0
14935,informatica_acessorios,42.0,458.0,4.0
14936,moveis_decoracao,41.0,411.0,2.0
14937,automotivo,53.0,60.0,4.0
14938,brinquedos,50.0,220.0,1.0
14939,relogios_presentes,42.0,985.0,1.0
14940,papelaria,48.0,254.0,3.0
14941,telefonia,57.0,1311.0,2.0
14942,utilidades_domesticas,60.0,950.0,4.0
14943,market_place,32.0,2770.0,1.0
14944,brinquedos,63.0,2314.0,8.0
14945,automotivo,57.0,3814.0,2.0
14946,informatica_acessorios,60.0,813.0,1.0
14947,cama_mesa_banho,53.0,356.0,2.0
14948,beleza_saude,39.0,1803.0,1.0
14949,informatica_acessorios,56.0,732.0,3.0
14950,utilidades_domesticas,55.0,1776.0,1.0
14951,relogios_presentes,29.0,324.0,1.0
14952,esporte_lazer,58.0,1156.0,1.0
14953,automotivo,48.0,861.0,3.0
14954,automotivo,30.0,952.0,5.0
14955,fashion_bolsas_e_acessorios,36.0,245.0,3.0
14956,casa_construcao,61.0,707.0,1.0
14957,relogios_presentes,59.0,602.0,2.0
14958,ferramentas_jardim,55.0,1046.0,4.0
14959,moveis_decoracao,59.0,473.0,1.0
14960,construcao_ferramentas_construcao,45.0,141.0,5.0
14961,moveis_decoracao,48.0,2166.0,2.0
14962,pet_shop,31.0,612.0,1.0
14963,agro_industria_e_comercio,50.0,1153.0,1.0
14964,papelaria,59.0,672.0,5.0
14965,pet_shop,50.0,365.0,3.0
14966,cama_mesa_banho,54.0,624.0,2.0
14967,cama_mesa_banho,43.0,1091.0,3.0
14968,esporte_lazer,36.0,642.0,1.0
14969,esporte_lazer,50.0,476.0,1.0
14970,esporte_lazer,53.0,492.0,1.0
14971,beleza_saude,29.0,455.0,1.0
14972,instrumentos_musicais,56.0,78.0,5.0
14973,industria_comercio_e_negocios,47.0,563.0,2.0
14974,cama_mesa_banho,60.0,269.0,1.0
14975,beleza_saude,51.0,625.0,1.0
14976,bebes,42.0,357.0,1.0
14977,beleza_saude,63.0,580.0,5.0
14978,utilidades_domesticas,58.0,897.0,2.0
14979,automotivo,59.0,1066.0,5.0
14980,brinquedos,57.0,892.0,3.0
14981,beleza_saude,42.0,690.0,1.0
14982,utilidades_domesticas,55.0,432.0,1.0
14983,instrumentos_musicais,56.0,463.0,5.0
14984,pet_shop,51.0,1294.0,5.0
14985,pet_shop,47.0,556.0,1.0
14986,moveis_decoracao,32.0,420.0,6.0
14987,esporte_lazer,24.0,1114.0,1.0
14988,perfumaria,47.0,608.0,1.0
14989,utilidades_domesticas,58.0,782.0,1.0
14990,cama_mesa_banho,54.0,370.0,1.0
14991,audio,60.0,1160.0,3.0
14992,informatica_acessorios,57.0,777.0,4.0
14993,esporte_lazer,23.0,2340.0,1.0
14994,pet_shop,25.0,132.0,1.0
14995,beleza_saude,39.0,732.0,4.0
14996,eletronicos,57.0,989.0,4.0
14997,fashion_bolsas_e_acessorios,48.0,357.0,5.0
14998,dvds_blu_ray,42.0,672.0,1.0
14999,automotivo,56.0,247.0,6.0
15000,telefonia,57.0,777.0,5.0
15001,moveis_decoracao,56.0,1892.0,7.0
15002,perfumaria,46.0,489.0,1.0
15003,perfumaria,49.0,699.0,2.0
15004,esporte_lazer,58.0,702.0,1.0
15005,casa_construcao,59.0,1072.0,4.0
15006,construcao_ferramentas_construcao,54.0,1510.0,1.0
15007,cama_mesa_banho,50.0,256.0,1.0
15008,cama_mesa_banho,30.0,413.0,2.0
15009,brinquedos,33.0,917.0,2.0
15010,informatica_acessorios,56.0,295.0,3.0
15011,utilidades_domesticas,44.0,595.0,1.0
15012,cama_mesa_banho,54.0,565.0,1.0
15013,utilidades_domesticas,47.0,316.0,1.0
15014,relogios_presentes,60.0,941.0,4.0
15015,informatica_acessorios,54.0,573.0,2.0
15016,cool_stuff,42.0,2081.0,1.0
15017,instrumentos_musicais,60.0,327.0,1.0
15018,consoles_games,42.0,226.0,2.0
15019,esporte_lazer,38.0,203.0,1.0
15020,informatica_acessorios,57.0,976.0,3.0
15021,relogios_presentes,51.0,594.0,2.0
15022,pet_shop,56.0,2824.0,1.0
15023,cama_mesa_banho,54.0,503.0,1.0
15024,automotivo,58.0,274.0,1.0
15025,moveis_escritorio,34.0,794.0,1.0
15026,utilidades_domesticas,63.0,429.0,3.0
15027,automotivo,57.0,1022.0,3.0
15028,informatica_acessorios,60.0,493.0,1.0
15029,fashion_bolsas_e_acessorios,40.0,833.0,1.0
15030,construcao_ferramentas_iluminacao,57.0,771.0,1.0
15031,esporte_lazer,60.0,2636.0,1.0
15032,informatica_acessorios,59.0,576.0,1.0
15033,esporte_lazer,46.0,541.0,1.0
15034,utilidades_domesticas,58.0,961.0,2.0
15035,cama_mesa_banho,47.0,729.0,1.0
15036,cama_mesa_banho,57.0,284.0,1.0
15037,esporte_lazer,56.0,732.0,1.0
15038,telefonia,55.0,73.0,1.0
15039,consoles_games,28.0,413.0,1.0
15040,ferramentas_jardim,53.0,785.0,5.0
15041,moveis_decoracao,59.0,1499.0,2.0
15042,papelaria,39.0,74.0,1.0
15043,sinalizacao_e_seguranca,32.0,727.0,3.0
15044,market_place,27.0,320.0,2.0
15045,informatica_acessorios,58.0,1184.0,6.0
15046,brinquedos,60.0,622.0,3.0
15047,esporte_lazer,57.0,3469.0,1.0
15048,malas_acessorios,57.0,380.0,2.0
15049,pet_shop,55.0,703.0,1.0
15050,telefonia_fixa,56.0,2846.0,3.0
15051,informatica_acessorios,51.0,305.0,2.0
15052,papelaria,56.0,97.0,3.0
15053,papelaria,41.0,278.0,1.0
15054,cama_mesa_banho,52.0,289.0,1.0
15055,ferramentas_jardim,55.0,115.0,1.0
15056,bebes,29.0,1450.0,3.0
15057,eletroportateis,60.0,1201.0,1.0
15058,malas_acessorios,45.0,218.0,1.0
15059,moveis_decoracao,59.0,2006.0,4.0
15060,eletrodomesticos_2,59.0,1101.0,2.0
15061,esporte_lazer,32.0,1132.0,8.0
15062,construcao_ferramentas_seguranca,56.0,498.0,1.0
15063,telefonia,58.0,734.0,4.0
15064,construcao_ferramentas_iluminacao,59.0,657.0,1.0
15065,esporte_lazer,41.0,478.0,1.0
15066,fashion_underwear_e_moda_praia,61.0,359.0,3.0
15067,relogios_presentes,51.0,329.0,3.0
15068,perfumaria,55.0,602.0,1.0
15069,beleza_saude,43.0,396.0,1.0
15070,pet_shop,57.0,550.0,2.0
15071,automotivo,57.0,589.0,3.0
15072,moveis_decoracao,38.0,672.0,3.0
15073,utilidades_domesticas,54.0,575.0,2.0
15074,telefonia,63.0,3883.0,1.0
15075,pet_shop,41.0,606.0,3.0
15076,papelaria,49.0,453.0,1.0
15077,cama_mesa_banho,62.0,422.0,1.0
15078,pet_shop,40.0,617.0,3.0
15079,market_place,35.0,1294.0,1.0
15080,relogios_presentes,60.0,160.0,3.0
15081,automotivo,56.0,1100.0,1.0
15082,utilidades_domesticas,39.0,530.0,1.0
15083,moveis_decoracao,51.0,1039.0,2.0
15084,automotivo,55.0,160.0,1.0
15085,artes,37.0,606.0,1.0
15086,utilidades_domesticas,39.0,2294.0,1.0
15087,eletronicos,59.0,1392.0,10.0
15088,consoles_games,29.0,361.0,1.0
15089,automotivo,59.0,651.0,5.0
15090,automotivo,39.0,360.0,1.0
15091,relogios_presentes,56.0,458.0,3.0
15092,relogios_presentes,45.0,1181.0,4.0
15093,construcao_ferramentas_construcao,57.0,621.0,1.0
15094,automotivo,58.0,650.0,1.0
15095,automotivo,60.0,744.0,1.0
15096,utilidades_domesticas,42.0,799.0,4.0
15097,informatica_acessorios,37.0,499.0,1.0
15098,utilidades_domesticas,42.0,969.0,1.0
15099,perfumaria,40.0,1239.0,1.0
15100,esporte_lazer,57.0,863.0,1.0
15101,informatica_acessorios,36.0,499.0,1.0
15102,papelaria,60.0,1304.0,1.0
15103,esporte_lazer,56.0,859.0,1.0
15104,cama_mesa_banho,51.0,394.0,1.0
15105,utilidades_domesticas,55.0,65.0,3.0
15106,moveis_decoracao,32.0,236.0,4.0
15107,cool_stuff,26.0,622.0,1.0
15108,cama_mesa_banho,51.0,430.0,1.0
15109,automotivo,54.0,214.0,3.0
15110,bebes,60.0,1797.0,5.0
15111,moveis_decoracao,48.0,805.0,6.0
15112,perfumaria,42.0,480.0,1.0
15113,beleza_saude,40.0,1749.0,1.0
15114,moveis_decoracao,63.0,1700.0,1.0
15115,moveis_decoracao,57.0,207.0,4.0
15116,informatica_acessorios,35.0,770.0,3.0
15117,moveis_decoracao,53.0,1987.0,3.0
15118,moveis_escritorio,58.0,1295.0,2.0
15119,moveis_sala,28.0,102.0,2.0
15120,beleza_saude,58.0,161.0,1.0
15121,cool_stuff,33.0,1295.0,1.0
15122,moveis_decoracao,43.0,175.0,1.0
15123,cama_mesa_banho,56.0,608.0,1.0
15124,beleza_saude,52.0,1709.0,1.0
15125,brinquedos,37.0,724.0,1.0
15126,automotivo,60.0,3575.0,2.0
15127,relogios_presentes,54.0,537.0,1.0
15128,perfumaria,36.0,574.0,1.0
15129,esporte_lazer,57.0,576.0,1.0
15130,perfumaria,45.0,522.0,1.0
15131,cama_mesa_banho,47.0,1415.0,1.0
15132,pet_shop,33.0,299.0,5.0
15133,esporte_lazer,57.0,1537.0,5.0
15134,relogios_presentes,56.0,364.0,1.0
15135,informatica_acessorios,33.0,276.0,1.0
15136,perfumaria,32.0,876.0,5.0
15137,cama_mesa_banho,50.0,176.0,1.0
15138,utilidades_domesticas,50.0,746.0,1.0
15139,beleza_saude,37.0,634.0,2.0
15140,cama_mesa_banho,48.0,302.0,2.0
15141,automotivo,59.0,695.0,6.0
15142,utilidades_domesticas,54.0,244.0,1.0
15143,brinquedos,58.0,1089.0,1.0
15144,dvds_blu_ray,59.0,751.0,1.0
15145,malas_acessorios,60.0,680.0,2.0
15146,beleza_saude,44.0,519.0,1.0
15147,cine_foto,59.0,1431.0,5.0
15148,relogios_presentes,58.0,662.0,2.0
15149,automotivo,57.0,651.0,5.0
15150,informatica_acessorios,55.0,412.0,1.0
15151,utilidades_domesticas,43.0,76.0,5.0
15152,beleza_saude,58.0,433.0,1.0
15153,telefonia,47.0,315.0,1.0
15154,utilidades_domesticas,56.0,345.0,1.0
15155,automotivo,59.0,651.0,5.0
15156,cama_mesa_banho,59.0,521.0,1.0
15157,utilidades_domesticas,35.0,446.0,2.0
15158,esporte_lazer,50.0,256.0,1.0
15159,fashion_bolsas_e_acessorios,52.0,1400.0,2.0
15160,cama_mesa_banho,50.0,704.0,2.0
15161,moveis_decoracao,45.0,568.0,1.0
15162,beleza_saude,32.0,2154.0,1.0
15163,utilidades_domesticas,28.0,152.0,8.0
15164,cool_stuff,48.0,728.0,2.0
15165,cama_mesa_banho,57.0,248.0,1.0
15166,consoles_games,55.0,783.0,1.0
15167,beleza_saude,44.0,3435.0,1.0
15168,beleza_saude,60.0,630.0,2.0
15169,cama_mesa_banho,46.0,556.0,1.0
15170,telefonia,57.0,828.0,2.0
15171,esporte_lazer,54.0,328.0,1.0
15172,fashion_bolsas_e_acessorios,54.0,577.0,5.0
15173,moveis_decoracao,54.0,2944.0,2.0
15174,cool_stuff,31.0,2101.0,4.0
15175,utilidades_domesticas,53.0,193.0,1.0
15176,fashion_esporte,54.0,511.0,2.0
15177,beleza_saude,60.0,1064.0,2.0
15178,pet_shop,62.0,696.0,2.0
15179,relogios_presentes,63.0,258.0,9.0
15180,relogios_presentes,59.0,374.0,7.0
15181,pet_shop,53.0,1121.0,5.0
15182,artes,59.0,2165.0,2.0
15183,cama_mesa_banho,59.0,273.0,1.0
15184,cama_mesa_banho,56.0,189.0,1.0
15185,bebes,31.0,819.0,2.0
15186,esporte_lazer,37.0,248.0,1.0
15187,automotivo,56.0,823.0,4.0
15188,moveis_decoracao,60.0,920.0,3.0
15189,automotivo,53.0,1145.0,6.0
15190,eletrodomesticos,60.0,575.0,1.0
15191,beleza_saude,25.0,1958.0,1.0
15192,cama_mesa_banho,53.0,785.0,1.0
15193,moveis_decoracao,34.0,766.0,3.0
15194,construcao_ferramentas_iluminacao,52.0,498.0,4.0
15195,cama_mesa_banho,31.0,1325.0,2.0
15196,perfumaria,60.0,499.0,1.0
15197,ferramentas_jardim,33.0,540.0,2.0
15198,esporte_lazer,58.0,1484.0,5.0
15199,eletronicos,44.0,86.0,1.0
15200,moveis_decoracao,31.0,635.0,1.0
15201,cool_stuff,50.0,106.0,1.0
15202,utilidades_domesticas,57.0,394.0,1.0
15203,esporte_lazer,60.0,1201.0,1.0
15204,utilidades_domesticas,42.0,42.0,4.0
15205,moveis_decoracao,52.0,500.0,1.0
15206,beleza_saude,35.0,206.0,1.0
15207,relogios_presentes,58.0,705.0,1.0
15208,beleza_saude,60.0,918.0,1.0
15209,telefonia,44.0,2408.0,5.0
15210,automotivo,39.0,766.0,1.0
15211,automotivo,58.0,717.0,5.0
15212,cama_mesa_banho,56.0,329.0,2.0
15213,consoles_games,56.0,1182.0,4.0
15214,bebes,60.0,1222.0,2.0
15215,livros_importados,51.0,470.0,2.0
15216,cama_mesa_banho,46.0,491.0,2.0
15217,beleza_saude,29.0,2706.0,1.0
15218,eletronicos,52.0,1829.0,3.0
15219,beleza_saude,48.0,1247.0,2.0
15220,fashion_bolsas_e_acessorios,53.0,553.0,5.0
15221,esporte_lazer,51.0,1229.0,1.0
15222,moveis_sala,58.0,1116.0,2.0
15223,relogios_presentes,47.0,800.0,1.0
15224,cama_mesa_banho,56.0,371.0,2.0
15225,bebes,59.0,451.0,3.0
15226,moveis_escritorio,63.0,1173.0,1.0
15227,telefonia,37.0,326.0,2.0
15228,esporte_lazer,56.0,646.0,1.0
15229,informatica_acessorios,59.0,149.0,2.0
15230,ferramentas_jardim,48.0,1103.0,1.0
15231,bebes,56.0,799.0,2.0
15232,automotivo,60.0,1690.0,3.0
15233,moveis_decoracao,50.0,635.0,1.0
15234,relogios_presentes,56.0,167.0,3.0
